train_loss_step,epoch,step,train_loss_epoch,train_accuracy
0.716161847114563,0,154,,
0.6097288131713867,0,155,,
0.7269090414047241,0,156,,
0.573071300983429,0,157,,
0.6793162226676941,0,158,,
0.6569034457206726,0,159,,
0.5328687429428101,0,160,,
0.5310968160629272,0,161,,
0.4393133819103241,0,162,,
1.0486631393432617,0,163,,
0.9240351915359497,0,164,,
0.7638727426528931,0,165,,
0.6689339280128479,0,166,,
0.6101876497268677,0,167,,
0.5796853303909302,0,168,,
0.507032036781311,0,169,,
1.1558736562728882,0,170,,
0.7810632586479187,0,171,,
0.6870214939117432,0,172,,
0.68414306640625,0,173,,
0.5180625915527344,0,174,,
0.620169997215271,0,175,,
1.2240710258483887,0,176,,
0.6587822437286377,0,177,,
0.7075644135475159,0,178,,
0.6620855331420898,0,179,,
0.7450308203697205,0,180,,
0.7039840817451477,0,181,,
0.676964521408081,0,182,,
0.7458547353744507,0,183,,
0.7051342725753784,0,184,,
0.6808381676673889,0,185,,
0.7395942807197571,0,186,,
0.674321174621582,0,187,,
0.6984575986862183,0,188,,
0.6213380098342896,0,189,,
0.6171668767929077,0,190,,
0.6014087200164795,0,191,,
0.7090416550636292,0,192,,
0.6613045930862427,0,193,,
0.5427129864692688,0,194,,
0.8541452288627625,0,195,,
0.8621059060096741,0,196,,
0.7490291595458984,0,197,,
0.6574216485023499,0,198,,
0.7554824948310852,0,199,,
,0,199,0.6996604204177856,0.5649999976158142
0.5727626085281372,1,200,,
0.5921761989593506,1,201,,
0.6708225607872009,1,202,,
1.1266703605651855,1,203,,
0.639440655708313,1,204,,
0.7069698572158813,1,205,,
0.6303168535232544,1,206,,
0.6846174001693726,1,207,,
0.6154059171676636,1,208,,
0.6072080135345459,1,209,,
0.5982038974761963,1,210,,
0.5021264553070068,1,211,,
0.582115888595581,1,212,,
0.751860499382019,1,213,,
0.47142207622528076,1,214,,
0.35932815074920654,1,215,,
0.5075449347496033,1,216,,
1.8925776481628418,1,217,,
0.5758024454116821,1,218,,
0.4597301483154297,1,219,,
0.8238315582275391,1,220,,
0.5438172817230225,1,221,,
1.0024237632751465,1,222,,
0.3721023201942444,1,223,,
0.3772575557231903,1,224,,
1.7638328075408936,1,225,,
0.5483992695808411,1,226,,
0.7000874876976013,1,227,,
0.4612465500831604,1,228,,
1.2278263568878174,1,229,,
0.7916892766952515,1,230,,
0.6402259469032288,1,231,,
0.7135137319564819,1,232,,
0.6302492618560791,1,233,,
0.5729092359542847,1,234,,
0.6365593671798706,1,235,,
0.4705064594745636,1,236,,
0.5077831745147705,1,237,,
0.2073642611503601,1,238,,
2.196805000305176,1,239,,
0.6241755485534668,1,240,,
0.5549056529998779,1,241,,
0.527567446231842,1,242,,
0.5864583253860474,1,243,,
0.319813996553421,1,244,,
0.8643953800201416,1,245,,
1.2825567722320557,1,246,,
0.7752261161804199,1,247,,
0.8855143785476685,1,248,,
0.5302747488021851,1,249,,
0.5600240230560303,1,250,,
0.6380711793899536,1,251,,
0.30166468024253845,1,252,,
0.7303645610809326,1,253,,
0.36904531717300415,1,254,,
0.7941029667854309,1,255,,
0.46090877056121826,1,256,,
0.7279143929481506,1,257,,
1.084223985671997,1,258,,
0.17431657016277313,1,259,,
0.19796404242515564,1,260,,
1.1264002323150635,1,261,,
0.643280029296875,1,262,,
0.6781458258628845,1,263,,
0.652066707611084,1,264,,
0.8015997409820557,1,265,,
0.32763880491256714,1,266,,
0.7175987958908081,1,267,,
0.6632701754570007,1,268,,
0.3260347843170166,1,269,,
0.4587531089782715,1,270,,
0.19475847482681274,1,271,,
1.8210304975509644,1,272,,
0.5849291086196899,1,273,,
1.0168906450271606,1,274,,
0.45743250846862793,1,275,,
0.4776168167591095,1,276,,
0.4028455913066864,1,277,,
0.47967833280563354,1,278,,
0.26430022716522217,1,279,,
0.096137136220932,1,280,,
0.14544779062271118,1,281,,
0.04178045690059662,1,282,,
0.6387639045715332,1,283,,
0.5485504865646362,1,284,,
2.2568840980529785,1,285,,
0.3564639687538147,1,286,,
0.23854871094226837,1,287,,
0.06025926023721695,1,288,,
0.17919164896011353,1,289,,
0.11397439241409302,1,290,,
0.07082611322402954,1,291,,
0.36735108494758606,1,292,,
0.12773701548576355,1,293,,
2.533773183822632,1,294,,
0.6395410299301147,1,295,,
0.33056724071502686,1,296,,
0.9517371654510498,1,297,,
0.5416229963302612,1,298,,
0.8856316804885864,1,299,,
0.5623034238815308,1,300,,
0.6620458364486694,1,301,,
0.5063813924789429,1,302,,
0.9358673095703125,1,303,,
0.2089880406856537,1,304,,
0.9241178631782532,1,305,,
0.2638460099697113,1,306,,
0.12652364373207092,1,307,,
3.879218578338623,1,308,,
0.7864317893981934,1,309,,
0.7264889478683472,1,310,,
0.5177509784698486,1,311,,
0.7196288108825684,1,312,,
0.6415133476257324,1,313,,
0.7038101553916931,1,314,,
0.5670549869537354,1,315,,
0.633340060710907,1,316,,
0.6729371547698975,1,317,,
0.6378765106201172,1,318,,
0.46739661693573,1,319,,
0.6752655506134033,1,320,,
0.698589026927948,1,321,,
0.5544010400772095,1,322,,
0.6011984944343567,1,323,,
0.8674649596214294,1,324,,
0.4931419789791107,1,325,,
0.7980027198791504,1,326,,
0.5859259366989136,1,327,,
0.5521177053451538,1,328,,
1.0123637914657593,1,329,,
0.6628360748291016,1,330,,
0.7672359943389893,1,331,,
0.5977978706359863,1,332,,
0.6148492097854614,1,333,,
0.2031964659690857,1,334,,
0.6316529512405396,1,335,,
0.35397064685821533,1,336,,
0.7017000317573547,1,337,,
0.09972846508026123,1,338,,
0.9240128397941589,1,339,,
0.7387352585792542,1,340,,
1.060570240020752,1,341,,
0.36600422859191895,1,342,,
1.5439846515655518,1,343,,
0.7274181246757507,1,344,,
0.7138131260871887,1,345,,
0.7496287822723389,1,346,,
0.802606463432312,1,347,,
0.3885888457298279,1,348,,
0.2469308078289032,1,349,,
0.5538784861564636,1,350,,
0.7044183015823364,1,351,,
0.21427732706069946,1,352,,
0.3372955620288849,1,353,,
0.4674709439277649,1,354,,
0.3511447012424469,1,355,,
0.21770131587982178,1,356,,
0.11744746565818787,1,357,,
0.8363420963287354,1,358,,
0.728653073310852,1,359,,
0.5874588489532471,1,360,,
0.05367045849561691,1,361,,
0.7100377082824707,1,362,,
0.6370808482170105,1,363,,
0.5770747661590576,1,364,,
0.5531469583511353,1,365,,
0.10296072065830231,1,366,,
0.15761885046958923,1,367,,
0.228512242436409,1,368,,
0.9051458239555359,1,369,,
0.17291361093521118,1,370,,
0.5265467166900635,1,371,,
0.1971246302127838,1,372,,
0.002924818778410554,1,373,,
0.05381345748901367,1,374,,
0.3437168002128601,1,375,,
1.5229854583740234,1,376,,
1.4684736728668213,1,377,,
0.7149747014045715,1,378,,
0.692113995552063,1,379,,
0.3129199743270874,1,380,,
0.8159581422805786,1,381,,
0.8612617254257202,1,382,,
0.6816931962966919,1,383,,
0.4007895886898041,1,384,,
0.8359543681144714,1,385,,
0.6560664176940918,1,386,,
0.18562892079353333,1,387,,
0.22199329733848572,1,388,,
0.3967936038970947,1,389,,
0.6363924741744995,1,390,,
0.12908993661403656,1,391,,
1.1649819612503052,1,392,,
0.717717170715332,1,393,,
0.434283584356308,1,394,,
0.12114422023296356,1,395,,
0.09805630892515182,1,396,,
0.052745841443538666,1,397,,
0.3975355625152588,1,398,,
0.12761971354484558,1,399,,
,1,399,0.6190344095230103,0.6850000023841858
0.9737924337387085,2,400,,
0.1252281218767166,2,401,,
0.869391679763794,2,402,,
0.6634836196899414,2,403,,
0.028653327375650406,2,404,,
1.2329003810882568,2,405,,
2.903937816619873,2,406,,
0.05024256184697151,2,407,,
0.005727604031562805,2,408,,
0.7191029787063599,2,409,,
0.007354622706770897,2,410,,
0.06318163871765137,2,411,,
0.04884640499949455,2,412,,
3.1140432357788086,2,413,,
0.13328143954277039,2,414,,
0.5571763515472412,2,415,,
0.42580312490463257,2,416,,
0.12258526682853699,2,417,,
0.05788199603557587,2,418,,
0.001173102529719472,2,419,,
0.6100901365280151,2,420,,
0.2723921835422516,2,421,,
0.05244230479001999,2,422,,
0.9562010765075684,2,423,,
0.011989261023700237,2,424,,
0.8235996961593628,2,425,,
0.08392009884119034,2,426,,
0.08266870677471161,2,427,,
0.009555382654070854,2,428,,
0.6094783544540405,2,429,,
0.07147851586341858,2,430,,
0.014010983519256115,2,431,,
1.7339833974838257,2,432,,
0.828168511390686,2,433,,
0.5065886974334717,2,434,,
0.3855034112930298,2,435,,
0.6804396510124207,2,436,,
0.6906347274780273,2,437,,
0.46148863434791565,2,438,,
1.225527286529541,2,439,,
0.6808560490608215,2,440,,
0.7319932579994202,2,441,,
0.706114649772644,2,442,,
0.46421578526496887,2,443,,
0.9296184182167053,2,444,,
0.6500392556190491,2,445,,
0.5192369222640991,2,446,,
0.48475903272628784,2,447,,
0.6516871452331543,2,448,,
0.7606794834136963,2,449,,
1.3656232357025146,2,450,,
0.35829320549964905,2,451,,
0.4937921464443207,2,452,,
0.5933382511138916,2,453,,
0.18418198823928833,2,454,,
0.08460903912782669,2,455,,
1.1629788875579834,2,456,,
0.03987767919898033,2,457,,
0.9944095015525818,2,458,,
0.353326678276062,2,459,,
0.4547865688800812,2,460,,
0.43309977650642395,2,461,,
0.06141082942485809,2,462,,
0.18029245734214783,2,463,,
1.3754291534423828,2,464,,
1.9868311882019043,2,465,,
0.1662159115076065,2,466,,
1.1112172603607178,2,467,,
1.8503596782684326,2,468,,
0.4476338028907776,2,469,,
0.014380117878317833,2,470,,
1.8547515869140625,2,471,,
0.6680734157562256,2,472,,
0.5870153903961182,2,473,,
0.5960792303085327,2,474,,
0.298439085483551,2,475,,
0.18364422023296356,2,476,,
0.5698676109313965,2,477,,
0.9092085361480713,2,478,,
1.1173158884048462,2,479,,
0.5300226211547852,2,480,,
0.5814224481582642,2,481,,
0.6825289726257324,2,482,,
0.7780433893203735,2,483,,
0.6481196880340576,2,484,,
0.8007016181945801,2,485,,
0.25006216764450073,2,486,,
0.28761088848114014,2,487,,
0.10711119323968887,2,488,,
0.6734321117401123,2,489,,
0.5512950420379639,2,490,,
0.3997476398944855,2,491,,
0.5263657569885254,2,492,,
0.48156625032424927,2,493,,
0.5743672847747803,2,494,,
0.24545598030090332,2,495,,
1.4549212455749512,2,496,,
0.5619614720344543,2,497,,
0.134922593832016,2,498,,
0.8580124378204346,2,499,,
0.3420287072658539,2,500,,
0.08772432804107666,2,501,,
0.7611797451972961,2,502,,
0.5084042549133301,2,503,,
0.3200679421424866,2,504,,
0.469803124666214,2,505,,
0.40241867303848267,2,506,,
0.42744702100753784,2,507,,
0.5916149616241455,2,508,,
0.1430787742137909,2,509,,
0.38817358016967773,2,510,,
0.31608107686042786,2,511,,
0.6891449689865112,2,512,,
0.47001752257347107,2,513,,
1.4111160039901733,2,514,,
0.24627386033535004,2,515,,
0.7954055070877075,2,516,,
0.18671560287475586,2,517,,
0.28233760595321655,2,518,,
0.32982337474823,2,519,,
0.9671015739440918,2,520,,
0.6548640727996826,2,521,,
0.4551756978034973,2,522,,
0.784885585308075,2,523,,
0.1997448205947876,2,524,,
0.7342706918716431,2,525,,
1.1657203435897827,2,526,,
0.8158183097839355,2,527,,
0.14042618870735168,2,528,,
0.8379421830177307,2,529,,
0.2877117395401001,2,530,,
0.607372522354126,2,531,,
1.7931392192840576,2,532,,
0.15045905113220215,2,533,,
0.47544538974761963,2,534,,
0.2969489097595215,2,535,,
0.49251788854599,2,536,,
0.21160826086997986,2,537,,
0.10635969787836075,2,538,,
0.4804481267929077,2,539,,
0.2202622890472412,2,540,,
0.640294075012207,2,541,,
0.08893625438213348,2,542,,
0.30404818058013916,2,543,,
0.07390735298395157,2,544,,
0.5190013647079468,2,545,,
0.7025005221366882,2,546,,
3.5886244773864746,2,547,,
1.4958326816558838,2,548,,
0.2207835614681244,2,549,,
0.46252554655075073,2,550,,
0.17738549411296844,2,551,,
3.790701389312744,2,552,,
0.35968708992004395,2,553,,
2.0940818786621094,2,554,,
0.5659922957420349,2,555,,
0.6955485939979553,2,556,,
0.5239614844322205,2,557,,
0.7099639177322388,2,558,,
0.4759843945503235,2,559,,
0.4647233486175537,2,560,,
0.021241353824734688,2,561,,
0.017973370850086212,2,562,,
0.4613285958766937,2,563,,
0.887200653553009,2,564,,
0.6614246368408203,2,565,,
0.007852676324546337,2,566,,
0.1377572864294052,2,567,,
0.016128819435834885,2,568,,
0.7156334519386292,2,569,,
0.4626062512397766,2,570,,
2.0719900131225586,2,571,,
0.15874263644218445,2,572,,
0.08167247474193573,2,573,,
0.5180729031562805,2,574,,
0.6415641903877258,2,575,,
0.1913585364818573,2,576,,
0.03306249529123306,2,577,,
0.45830899477005005,2,578,,
0.029205912724137306,2,579,,
0.6059100031852722,2,580,,
0.00232035294175148,2,581,,
0.020562410354614258,2,582,,
0.6757189035415649,2,583,,
0.35108524560928345,2,584,,
0.37375590205192566,2,585,,
0.0171517264097929,2,586,,
0.06312774121761322,2,587,,
0.15658947825431824,2,588,,
0.1268380582332611,2,589,,
1.6164090633392334,2,590,,
0.2974873483181,2,591,,
0.18598294258117676,2,592,,
0.017826106399297714,2,593,,
1.3200347423553467,2,594,,
1.2131285667419434,2,595,,
0.5919203758239746,2,596,,
0.502465009689331,2,597,,
0.025644302368164062,2,598,,
0.14235259592533112,2,599,,
,2,599,0.5764914751052856,0.7400000095367432
0.21056607365608215,3,600,,
0.013860205188393593,3,601,,
0.03854044899344444,3,602,,
0.28414809703826904,3,603,,
0.07655824720859528,3,604,,
0.28226563334465027,3,605,,
0.07152284681797028,3,606,,
0.21757151186466217,3,607,,
0.004648812115192413,3,608,,
0.5771878957748413,3,609,,
0.43304210901260376,3,610,,
0.3556089401245117,3,611,,
0.23834556341171265,3,612,,
1.0091419219970703,3,613,,
0.3258986175060272,3,614,,
1.109739065170288,3,615,,
0.07802508771419525,3,616,,
0.26490163803100586,3,617,,
0.28277191519737244,3,618,,
0.007685668766498566,3,619,,
0.30722516775131226,3,620,,
0.14392609894275665,3,621,,
0.17331881821155548,3,622,,
0.2711160182952881,3,623,,
0.09894590824842453,3,624,,
0.39552900195121765,3,625,,
0.07215780019760132,3,626,,
1.1731524467468262,3,627,,
0.027950910851359367,3,628,,
0.23390504717826843,3,629,,
0.003106549382209778,3,630,,
0.013398498296737671,3,631,,
0.5785974860191345,3,632,,
0.24486085772514343,3,633,,
1.1946840286254883,3,634,,
0.4284480810165405,3,635,,
6.020050022925716e-06,3,636,,
3.856344847008586e-05,3,637,,
0.0,3,638,,
12.00067138671875,3,639,,
1.0272769927978516,3,640,,
0.27053308486938477,3,641,,
0.3566559851169586,3,642,,
0.190203458070755,3,643,,
0.056791022419929504,3,644,,
0.03398768976330757,3,645,,
0.9364562034606934,3,646,,
0.08648796379566193,3,647,,
0.08441279828548431,3,648,,
0.3924722373485565,3,649,,
0.012409940361976624,3,650,,
0.41595059633255005,3,651,,
1.3340147733688354,3,652,,
3.2087793350219727,3,653,,
0.4268151521682739,3,654,,
0.764108419418335,3,655,,
0.23585644364356995,3,656,,
0.2241697758436203,3,657,,
0.814002513885498,3,658,,
0.12169043719768524,3,659,,
0.9487391710281372,3,660,,
0.25576791167259216,3,661,,
0.34478411078453064,3,662,,
0.9523277282714844,3,663,,
0.060753002762794495,3,664,,
0.9402096271514893,3,665,,
0.1463337540626526,3,666,,
0.26008015871047974,3,667,,
0.5695759057998657,3,668,,
0.12323050200939178,3,669,,
0.023846622556447983,3,670,,
0.966279149055481,3,671,,
0.31468290090560913,3,672,,
0.8034083843231201,3,673,,
0.08747358620166779,3,674,,
0.3420831263065338,3,675,,
0.1465795785188675,3,676,,
2.420442581176758,3,677,,
0.6067184805870056,3,678,,
1.8541184663772583,3,679,,
0.0065036010928452015,3,680,,
0.7279666662216187,3,681,,
0.07872682809829712,3,682,,
0.07278715819120407,3,683,,
0.18203940987586975,3,684,,
0.6307535171508789,3,685,,
0.43630319833755493,3,686,,
0.0033157048746943474,3,687,,
0.010904334485530853,3,688,,
0.014389639720320702,3,689,,
0.0007133869221433997,3,690,,
0.0012013250961899757,3,691,,
2.2267489433288574,3,692,,
0.08143065869808197,3,693,,
0.058274269104003906,3,694,,
0.16073688864707947,3,695,,
0.36005496978759766,3,696,,
0.9238049983978271,3,697,,
4.7403974533081055,3,698,,
0.11289964616298676,3,699,,
0.006329758558422327,3,700,,
0.3298119604587555,3,701,,
1.1322599649429321,3,702,,
1.396939992904663,3,703,,
0.10346502810716629,3,704,,
0.057631462812423706,3,705,,
0.6773995161056519,3,706,,
0.034813959151506424,3,707,,
0.24776625633239746,3,708,,
0.1943349391222,3,709,,
0.026718653738498688,3,710,,
0.7627938985824585,3,711,,
0.3872264623641968,3,712,,
0.18240758776664734,3,713,,
0.13487595319747925,3,714,,
0.048605263233184814,3,715,,
0.7243053317070007,3,716,,
0.004146430641412735,3,717,,
0.002009869087487459,3,718,,
0.6890928745269775,3,719,,
0.8729971647262573,3,720,,
0.19342172145843506,3,721,,
0.04091351106762886,3,722,,
0.12845398485660553,3,723,,
2.4761404991149902,3,724,,
0.0770132914185524,3,725,,
0.8816133737564087,3,726,,
0.026237983256578445,3,727,,
0.073121577501297,3,728,,
0.07224315404891968,3,729,,
0.025947414338588715,3,730,,
0.04919413477182388,3,731,,
0.030418235808610916,3,732,,
0.09619571268558502,3,733,,
0.31601929664611816,3,734,,
1.9978736639022827,3,735,,
0.1196058988571167,3,736,,
0.12592534720897675,3,737,,
0.1404632329940796,3,738,,
0.35422980785369873,3,739,,
0.002738240174949169,3,740,,
0.7887817025184631,3,741,,
0.0006731864996254444,3,742,,
0.3991495966911316,3,743,,
0.06306221336126328,3,744,,
0.10255618393421173,3,745,,
1.4242236614227295,3,746,,
0.025263436138629913,3,747,,
0.007064776495099068,3,748,,
0.4100499153137207,3,749,,
0.11934072524309158,3,750,,
0.3269246220588684,3,751,,
0.01376199722290039,3,752,,
0.027185607701539993,3,753,,
0.2828165888786316,3,754,,
0.03981443867087364,3,755,,
0.8034360408782959,3,756,,
0.17969197034835815,3,757,,
0.17809873819351196,3,758,,
0.07338395714759827,3,759,,
0.23752568662166595,3,760,,
0.018589220941066742,3,761,,
0.0074067506939172745,3,762,,
0.80548495054245,3,763,,
0.5795016288757324,3,764,,
0.37158364057540894,3,765,,
0.5401812791824341,3,766,,
0.1837989091873169,3,767,,
0.018901534378528595,3,768,,
0.03684273734688759,3,769,,
0.5948612689971924,3,770,,
4.038637161254883,3,771,,
0.0020770300179719925,3,772,,
0.02030981332063675,3,773,,
0.0047878483310341835,3,774,,
9.56012518145144e-05,3,775,,
1.4942313432693481,3,776,,
0.6481631994247437,3,777,,
0.4952765107154846,3,778,,
0.19998154044151306,3,779,,
5.192355632781982,3,780,,
0.5990966558456421,3,781,,
0.8028015494346619,3,782,,
0.11736610531806946,3,783,,
0.9755338430404663,3,784,,
0.14845648407936096,3,785,,
0.4926808476448059,3,786,,
0.23440346121788025,3,787,,
0.6701092720031738,3,788,,
0.43903958797454834,3,789,,
0.41718602180480957,3,790,,
0.3183879852294922,3,791,,
0.014104155823588371,3,792,,
3.0661749839782715,3,793,,
0.006963367573916912,3,794,,
0.053720872849226,3,795,,
0.24066394567489624,3,796,,
0.1484663337469101,3,797,,
0.030873404815793037,3,798,,
1.3870534896850586,3,799,,
,3,799,0.5169809460639954,0.7950000166893005
0.5624198913574219,4,800,,
0.015163582749664783,4,801,,
0.6074343919754028,4,802,,
0.1323079764842987,4,803,,
0.23959454894065857,4,804,,
0.6049923896789551,4,805,,
0.3332328200340271,4,806,,
0.5179976224899292,4,807,,
0.7102875709533691,4,808,,
0.0423593670129776,4,809,,
0.1898832619190216,4,810,,
0.26151764392852783,4,811,,
0.14429396390914917,4,812,,
0.40126776695251465,4,813,,
0.21119457483291626,4,814,,
0.6261983513832092,4,815,,
0.9213451743125916,4,816,,
1.6595072746276855,4,817,,
0.6507121324539185,4,818,,
0.013293547555804253,4,819,,
0.8212233781814575,4,820,,
0.9429951906204224,4,821,,
0.39877212047576904,4,822,,
0.09600067138671875,4,823,,
0.3582879304885864,4,824,,
0.9494674205780029,4,825,,
0.06940345466136932,4,826,,
0.009266730397939682,4,827,,
0.008839461021125317,4,828,,
0.4977000951766968,4,829,,
0.24143874645233154,4,830,,
0.3118569254875183,4,831,,
1.0343878269195557,4,832,,
0.05123542249202728,4,833,,
0.034629713743925095,4,834,,
0.0013542332453653216,4,835,,
0.003291182219982147,4,836,,
0.004040705505758524,4,837,,
0.508503794670105,4,838,,
4.342164516448975,4,839,,
0.05999590829014778,4,840,,
0.00015478127170354128,4,841,,
0.004545165691524744,4,842,,
0.3974955081939697,4,843,,
0.08686427772045135,4,844,,
2.5392069816589355,4,845,,
0.2769618034362793,4,846,,
0.24254629015922546,4,847,,
0.14174072444438934,4,848,,
0.7818604707717896,4,849,,
0.9414448142051697,4,850,,
0.0007346548372879624,4,851,,
0.07284656912088394,4,852,,
0.28259551525115967,4,853,,
0.5352028012275696,4,854,,
1.22257399559021,4,855,,
0.0054902201518416405,4,856,,
1.8882832527160645,4,857,,
1.441380262374878,4,858,,
0.515937089920044,4,859,,
0.30966371297836304,4,860,,
0.32897159457206726,4,861,,
1.7069610357284546,4,862,,
0.9023157358169556,4,863,,
0.0729026347398758,4,864,,
0.3571705222129822,4,865,,
0.36599084734916687,4,866,,
0.31011056900024414,4,867,,
0.7791791558265686,4,868,,
0.12550553679466248,4,869,,
0.4809439182281494,4,870,,
0.3395971655845642,4,871,,
0.20594754815101624,4,872,,
0.4622113108634949,4,873,,
0.4317387342453003,4,874,,
0.021115336567163467,4,875,,
0.31067532300949097,4,876,,
0.41379764676094055,4,877,,
1.0816168785095215,4,878,,
0.2630276381969452,4,879,,
0.14374582469463348,4,880,,
0.4542297124862671,4,881,,
0.24645572900772095,4,882,,
0.6424517631530762,4,883,,
0.08704666793346405,4,884,,
0.032376013696193695,4,885,,
0.8385387659072876,4,886,,
0.3138850927352905,4,887,,
0.008386492729187012,4,888,,
0.653470516204834,4,889,,
0.15560084581375122,4,890,,
0.41804394125938416,4,891,,
0.09332478046417236,4,892,,
0.0036940688733011484,4,893,,
0.3858672082424164,4,894,,
0.017735399305820465,4,895,,
0.6556047797203064,4,896,,
0.44047558307647705,4,897,,
0.00031925051007419825,4,898,,
0.0011370164575055242,4,899,,
0.0037484692875295877,4,900,,
0.012301940470933914,4,901,,
0.015002436004579067,4,902,,
0.25413405895233154,4,903,,
0.005918830633163452,4,904,,
0.16676455736160278,4,905,,
0.00048089370829984546,4,906,,
0.0002533469523768872,4,907,,
0.08345714211463928,4,908,,
0.08750453591346741,4,909,,
0.0013171602040529251,4,910,,
0.5446273684501648,4,911,,
0.0018480434082448483,4,912,,
0.05048135668039322,4,913,,
0.0026672030799090862,4,914,,
0.00012587683158926666,4,915,,
0.07647372037172318,4,916,,
0.005416827276349068,4,917,,
0.11950446665287018,4,918,,
0.39106935262680054,4,919,,
0.3635460138320923,4,920,,
0.031739555299282074,4,921,,
4.888023376464844,4,922,,
1.5675897884648293e-05,4,923,,
0.006039759144186974,4,924,,
0.020704999566078186,4,925,,
1.6033730506896973,4,926,,
